INDEX,CO_CATEGORIA_ADMINISTRATIVA,CO_CURSO,CO_GRAU_ACADEMICO,CO_IES,CO_LOCAL_OFERTA,CO_LOCAL_OFERTA_CURSO,CO_LOCAL_OFERTA_IES,CO_MODALIDADE_ENSINO,CO_MUNICIPIO_CURSO,CO_NIVEL_ACADEMICO,CO_OCDE,CO_OCDE_AREA_DETALHADA,CO_OCDE_AREA_ESPECIFICA,CO_OCDE_AREA_GERAL,CO_ORGANIZACAO_ACADEMICA,CO_SITUACAO_CURSO,CO_UF_CURSO,CO_UNIDADE_FUNCIONAMENTO,DS_CATEGORIA_ADMINISTRATIVA,DS_GRAU_ACADEMICO,DS_MODALIDADE_ENSINO,DS_NIVEL_ACADEMICO,DS_ORGANIZACAO_ACADEMICA,DS_SITUACAO_CURSO,DT_AUTORIZACAO_CURSO,DT_INICIO_FUNCIONAMENTO,IN_AJUDA_DEFICIENTE,IN_ALTO_RELEVO,IN_AUDIO,IN_BRAILLE,IN_CAPITAL_CURSO,IN_CARACTER_AMPLIADO,IN_CONVENIO_PEC_G,IN_DISCIPLINA_LIBRAS,IN_ENEM,IN_GRATUITO,IN_GUIA_INTERPRETE,IN_INTEGRAL_CURSO,IN_MATERIAL_AMPLIADO,IN_MATERIAL_AUDIO,IN_MATERIAL_BRAILLE,IN_MATERIAL_DIGITAL,IN_MATERIAL_IMPRESSO,IN_MATERIAL_LIBRAS,IN_MATERIAL_TATIL,IN_MATUTINO_CURSO,IN_NOTURNO_CURSO,IN_OFERECE_DISC_DISTANCIA,IN_OFERECE_DISC_SEMI_PRES,IN_OUTRAS_FORMAS_INGRESSO,IN_OUTRA_FORMA_SELECAO,IN_PARTICIPA_UAB,IN_PERMITE_CONCLUINTE,IN_POSSUI_LABORATORIO,IN_RECURSOS_COMUNICACAO,IN_RECURSOS_INFORMATICA,IN_SINTESE_VOZ,IN_TRADUTOR_LIBRAS,IN_UTILIZA_LABORATORIO,IN_VESPERTINO_CURSO,IN_VESTIBULAR,NO_AREA_DETALHADA,NO_AREA_ESPECIFICA,NO_AREA_GERAL,NO_CURSO,NO_IES,NO_MUNICIPIO_CURSO,NO_OCDE,NO_OCDE_AREA_DETALHADA,NO_OCDE_AREA_ESPECIFICA,NO_OCDE_AREA_GERAL,NO_ORGANIZACAO_ACADEMICA,NO_REGIAO_CURSO,NU_CARGA_HORARIA,NU_INTEGRALIZACAO_EAD,NU_INTEGRALIZACAO_INTEGRAL,NU_INTEGRALIZACAO_MATUTINO,NU_INTEGRALIZACAO_NOTURNO,NU_INTEGRALIZACAO_VESPERTINO,NU_PERC_CARGA_HOR_DISTANCIA,NU_PERC_CAR_HOR_SEMI_PRES,NU_PRAZO_INTEGRALIZACAO,QT_CONCLUINTE_CURSO,QT_INGRESSO_CURSO,QT_INGRESSO_OUTRA_FORMA,QT_INGRESSO_PROCESSO_SELETIVO,QT_INGRESSO_VAGAS_NOVAS,QT_INSCRITOS_ANO,QT_INSCRITOS_ANO_EAD,QT_INSCRITOS_INTEGRAL_PRES,QT_INSCRITOS_MATUTINO_PRES,QT_INSCRITOS_NOTURNO_PRES,QT_INSCRITOS_OUTRAS_VAGAS_EAD,QT_INSCRITOS_OUTRAS_VAGAS_INTE,QT_INSCRITOS_OUTRAS_VAGAS_MATU,QT_INSCRITOS_OUTRAS_VAGAS_NOT,QT_INSCRITOS_OUTRAS_VAGAS_VESP,QT_INSCRITOS_PRINCIPAL_EAD,QT_INSCRITOS_PRINCIPAL_INTE,QT_INSCRITOS_PRINCIPAL_MATU,QT_INSCRITOS_PRINCIPAL_NOTURNO,QT_INSCRITOS_PRINCIPAL_VESP,QT_INSCRITOS_VESPERTINO_PRES,QT_INSC_VAGAS_NOVAS_EAD,QT_INSC_VAGAS_NOVAS_INT,QT_INSC_VAGAS_NOVAS_MAT,QT_INSC_VAGAS_NOVAS_NOT,QT_INSC_VAGAS_NOVAS_VESP,QT_INSC_VAGAS_PROG_ESP_EAD,QT_INSC_VAGAS_PROG_ESP_INT,QT_INSC_VAGAS_PROG_ESP_MAT,QT_INSC_VAGAS_PROG_ESP_NOT,QT_INSC_VAGAS_PROG_ESP_VESP,QT_INSC_VAGAS_REMAN_EAD,QT_INSC_VAGAS_REMAN_INT,QT_INSC_VAGAS_REMAN_MAT,QT_INSC_VAGAS_REMAN_NOT,QT_INSC_VAGAS_REMAN_VESP,QT_MATRICULA_CURSO,QT_OUTRAS_VAGAS_EAD,QT_OUTRAS_VAGAS_INTEGRAL,QT_OUTRAS_VAGAS_MATUTINO,QT_OUTRAS_VAGAS_NOTURNO,QT_OUTRAS_VAGAS_VESPERTINO,QT_PROCESSO_OUTRA_FORMA,QT_PROCESSO_SELETIVO,QT_VAGAS_ANUAL_EAD,QT_VAGAS_INTEGRAL,QT_VAGAS_INTEGRAL_PRES,QT_VAGAS_MATUTINO,QT_VAGAS_MATUTINO_PRES,QT_VAGAS_NOTURNO,QT_VAGAS_NOTURNO_PRES,QT_VAGAS_NOVAS_EAD,QT_VAGAS_NOVAS_INTEGRAL,QT_VAGAS_NOVAS_MATUTINO,QT_VAGAS_NOVAS_NOTURNO,QT_VAGAS_NOVAS_VESPERTINO,QT_VAGAS_PRINCIPAL_EAD,QT_VAGAS_PRINCIPAL_INTEGRAL,QT_VAGAS_PRINCIPAL_MATUTINO,QT_VAGAS_PRINCIPAL_NOTURNO,QT_VAGAS_PRINCIPAL_VESPERTINO,QT_VAGAS_PROG_ESP_EAD,QT_VAGAS_PROG_ESP_INTEGRAL,QT_VAGAS_PROG_ESP_MATUTINO,QT_VAGAS_PROG_ESP_NOTURNO,QT_VAGAS_PROG_ESP_VESPERTINO,QT_VAGAS_REMANESC_EAD,QT_VAGAS_REMANESC_INTEGRAL,QT_VAGAS_REMANESC_MATUTINO,QT_VAGAS_REMANESC_NOTURNO,QT_VAGAS_REMANESC_VESPERTINO,QT_VAGAS_TOTAIS,QT_VAGAS_VESPERTINO,QT_VAGAS_VESPERTINO_PRES,SGL_UF_CURSO,TP_ATRIBUTO_INGRESSO,Unnamed: 0,ano_censo
776,1,1128387,1.0,1811,,,139362.0,1,5208707.0,1,52100000.0,521.0,52.0,5.0,4,,52.0,,Pública Federal,,,,"Instituto Federal de Educação, Ciência e Tecnologia",,,02FEB2010:00:00:00,0,,,,,,,,,1.0,,0.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,1.0,0.0,,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECÂNICA,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",GOIANIA,Engenharia mecânica,,,,,Centro_Oeste,4000,,,10.0,,,,,,0.0,55.0,0.0,55.0,,,,,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28260,2010
777,5,1111673,1.0,384,,,657866.0,1,5201108.0,1,52100000.0,521.0,52.0,5.0,2,,52.0,,Privada sem fins lucrativos,,,,Centro Universitário,,,,1,,,,,,,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECÂNICA,CENTRO UNIVERSITÁRIO DE ANÁPOLIS,ANAPOLIS,Engenharia mecânica,,,,,Centro_Oeste,4520,,,,10.0,,,,,0.0,58.0,2.0,56.0,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28273,2010
778,4,98744,1.0,1493,,,133459.0,1,5208707.0,1,5230000.0,523.0,52.0,5.0,3,,52.0,,Privada com fins lucrativos,,,,Faculdade,,,06AUG2007:00:00:00,1,,,,,,,1.0,,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DA COMPUTAÇÃO,FACULDADE ALVES FARIA,GOIANIA,Engenharia de computação,,,,,Centro_Oeste,4540,,,10.0,,,,,,0.0,23.0,0.0,23.0,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28293,2010
779,4,119208,1.0,5550,,,660088.0,1,5201108.0,1,52100000.0,521.0,52.0,5.0,3,,52.0,,Privada com fins lucrativos,,,,Faculdade,,,17FEB2003:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECÂNICA,FACULDADE ANHANGUERA DE ANÁPOLIS,ANAPOLIS,Engenharia mecânica,,,,,Centro_Oeste,3597,,,,10.0,,,,,67.0,148.0,0.0,148.0,,,,,,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28478,2010
780,5,116092,1.0,527,,,690864.0,1,5208707.0,1,52300000000000.0,523.0,52.0,5.0,1,,52.0,,Privada sem fins lucrativos,,,,Universidade,,,09FEB2009:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE CONTROLE E AUTOMAÇÃO - MECATRÔNICA,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,GOIANIA,Engenharia de controle e automação,,,,,Centro_Oeste,4260,,,10.0,,,,,,0.0,94.0,7.0,87.0,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28505,2010
781,5,65060,1.0,322,,,9543.0,1,5208707.0,1,52300000000000.0,523.0,52.0,5.0,1,,52.0,,Privada sem fins lucrativos,,,,Universidade,,,14FEB2002:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE CONTROLE E AUTOMAÇÃO - MECATRÔNICA,UNIVERSIDADE PAULISTA,GOIANIA,Engenharia de controle e automação,,,,,Centro_Oeste,3600,,,10.0,10.0,,10.0,,,36.0,37.0,2.0,35.0,,,,,137.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,230.0,,230.0,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28550,2010
782,5,20598,1.0,527,,,690864.0,1,5208707.0,1,5230000.0,523.0,52.0,5.0,1,,52.0,,Privada sem fins lucrativos,,,,Universidade,,,03AUG1998:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE COMPUTAÇÃO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,GOIANIA,Engenharia de computação,,,,,Centro_Oeste,3480,,,10.0,,,,,,37.0,87.0,12.0,75.0,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28599,2010
783,1,107428,1.0,1811,,,139362.0,1,5208707.0,1,52300000000000.0,523.0,52.0,5.0,4,,52.0,,Pública Federal,,,,"Instituto Federal de Educação, Ciência e Tecnologia",,,29JAN2008:00:00:00,0,,,,,,,,,1.0,,0.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE CONTROLE E AUTOMAÇÃO,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",GOIANIA,Engenharia de controle e automação,,,,,Centro_Oeste,3977,,,10.0,,,,,,0.0,65.0,4.0,61.0,,,,,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28614,2010
784,1,123860,1.0,584,,,691971.0,1,5208707.0,1,52100000.0,521.0,52.0,5.0,1,,52.0,,Pública Federal,,,,Universidade,,,09MAR2009:00:00:00,1,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECÂNICA,UNIVERSIDADE FEDERAL DE GOIÁS,GOIANIA,Engenharia mecânica,,,,,Centro_Oeste,4280,,10.0,,,,,,,0.0,44.0,0.0,44.0,,,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28637,2010
785,1,121570,1.0,584,,,106560.0,1,5208707.0,1,5230000.0,523.0,52.0,5.0,1,,52.0,,Pública Federal,,,,Universidade,,,09MAR2009:00:00:00,1,,,,,,,1.0,,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE SOFTWARE,UNIVERSIDADE FEDERAL DE GOIÁS,GOIANIA,Engenharia de computação,,,,,Centro_Oeste,3000,,,,10.0,,,,,0.0,58.0,1.0,57.0,,,,,,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28707,2010
786,5,60498,1.0,322,,,9543.0,1,5208707.0,1,5230000.0,523.0,52.0,5.0,1,,52.0,,Privada sem fins lucrativos,,,,Universidade,,,14FEB2002:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE COMPUTAÇÃO,UNIVERSIDADE PAULISTA,GOIANIA,Engenharia de computação,,,,,Centro_Oeste,3600,,,10.0,10.0,,10.0,,,2.0,81.0,1.0,80.0,,,,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,230.0,,230.0,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,28788,2010
787,5,5000445,1.0,322,,,9543.0,1,5208707.0,1,52100000.0,521.0,52.0,5.0,1,,52.0,,Privada sem fins lucrativos,,,,Universidade,,,10FEB2009:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,0.0,,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECÂNICA,UNIVERSIDADE PAULISTA,GOIANIA,Engenharia mecânica,,,,,Centro_Oeste,3200,,,10.0,10.0,,10.0,,,0.0,133.0,11.0,122.0,,,,,144.0,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,,,,,,,,,,,,230.0,,230.0,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,29013,2010
788,3,69210,1.0,3974,,,659685.0,1,5218805.0,1,52100000.0,521.0,52.0,5.0,1,,52.0,,Pública Municipal,,,,Universidade,,,10FEB2003:00:00:00,1,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECÂNICA,UNIVERSIDADE DE RIO VERDE,RIO VERDE,Engenharia mecânica,,,,,Centro_Oeste,3675,,,8.0,8.0,,,,,34.0,66.0,22.0,44.0,,,,,0.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,,,,,,,,,,,,90.0,,200.0,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,29066,2010
789,1,18952,1.0,584,,,691971.0,1,5208707.0,1,5230000.0,523.0,52.0,5.0,1,,52.0,,Pública Federal,,,,Universidade,,,10MAR1998:00:00:00,1,,,,,,,1.0,,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE GOIÁS,GOIANIA,Engenharia de computação,,,,,Centro_Oeste,3700,,,,10.0,,,,,15.0,83.0,5.0,78.0,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,29073,2010
790,4,79659,1.0,386,,,657868.0,1,5208707.0,1,5230000.0,523.0,52.0,5.0,2,,52.0,,Privada com fins lucrativos,,,,Centro Universitário,,,14FEB2005:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DE GOIÁS,GOIANIA,Engenharia de computação,,,,,Centro_Oeste,3600,,,10.0,10.0,,,,,9.0,24.0,2.0,22.0,,,,,0.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,50.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,GO,0.0,29117,2010
791,1,122204,1.0,2,,,4229.0,1,5300108.0,1,5230000.0,523.0,52.0,5.0,1,,53.0,,Pública Federal,,,,Universidade,,,03AUG2009:00:00:00,1,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DA COMPUTAÇÃO,UNIVERSIDADE DE BRASÍLIA,BRASILIA,Engenharia de computação,,,,,Centro_Oeste,3780,,8.0,,,,,,,0.0,77.0,0.0,77.0,,,,744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,29334,2010
792,4,1111756,1.0,518,,,1037563.0,1,5300108.0,1,52100000.0,521.0,52.0,5.0,2,,53.0,,Privada com fins lucrativos,,,,Centro Universitário,,,22JUL2009:00:00:00,1,,,,,,,1.0,,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,,,,,,,,,1.0,0.0,1.0,0.0,,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECÂNICA,CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL,BRASILIA,Engenharia mecânica,,,,,Centro_Oeste,3600,,,10.0,10.0,,17.0,,,0.0,0.0,0.0,0.0,,,,,126.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,160.0,,160.0,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,29442,2010
793,5,20067,1.0,402,,,657875.0,1,5300108.0,1,5230000.0,523.0,52.0,5.0,2,,53.0,,Privada sem fins lucrativos,,,,Centro Universitário,,,28JUL1999:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DE BRASÍLIA,BRASILIA,Engenharia de computação,,,,,Centro_Oeste,4140,,,,10.0,,,,,44.0,83.0,4.0,79.0,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,29463,2010
794,5,60480,1.0,322,,,374.0,1,5300108.0,1,5230000.0,523.0,52.0,5.0,1,,53.0,,Privada sem fins lucrativos,,,,Universidade,,,14FEB2002:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,,,,,,,1.0,1.0,0.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE COMPUTAÇÃO,UNIVERSIDADE PAULISTA,BRASILIA,Engenharia de computação,,,,,Centro_Oeste,3600,,,,10.0,,10.0,,,2.0,180.0,23.0,157.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,29523,2010
795,1,138,1.0,2,,,4229.0,1,5300108.0,1,52100000.0,521.0,52.0,5.0,1,,53.0,,Pública Federal,,,,Universidade,,,01MAR1979:00:00:00,1,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECÂNICA,UNIVERSIDADE DE BRASÍLIA,BRASILIA,Engenharia mecânica,,,,,Centro_Oeste,3930,,8.0,,,,,,,62.0,95.0,15.0,80.0,,,,622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,29555,2010
796,1,85124,1.0,2,,,4229.0,1,5300108.0,1,5230000000000.0,523.0,52.0,5.0,1,,53.0,,Pública Federal,,,,Universidade,,,01AUG1997:00:00:00,1,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA MECATRÔNICA - ENGENHARIA DE CONTROLE E AUTOMAÇÃO,UNIVERSIDADE DE BRASÍLIA,BRASILIA,Engenharia mecatrônica,,,,,Centro_Oeste,4110,,8.0,,,,,,,30.0,84.0,5.0,79.0,,,,738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,29605,2010
797,1,112891,1.0,2,,,26518.0,1,5300108.0,1,5230000.0,523.0,52.0,5.0,1,,53.0,,Pública Federal,,,,Universidade,,,04AUG2008:00:00:00,1,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE SOFTWARE,UNIVERSIDADE DE BRASÍLIA,BRASILIA,Engenharia de computação,,,,,Centro_Oeste,3960,,8.0,,,,,,,0.0,77.0,77.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,29668,2010
798,5,65058,1.0,322,,,374.0,1,5300108.0,1,52300000000000.0,523.0,52.0,5.0,1,,53.0,,Privada sem fins lucrativos,,,,Universidade,,,14FEB2002:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE CONTROLE E AUTOMAÇÃO - MECATRÔNICA,UNIVERSIDADE PAULISTA,BRASILIA,Engenharia de controle e automação,,,,,Centro_Oeste,3600,,,,10.0,,10.0,,,35.0,8.0,2.0,6.0,,,,,,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,29740,2010
799,4,49970,1.0,1060,,,1791.0,1,5300108.0,1,5230000.0,523.0,52.0,5.0,3,,53.0,,Privada com fins lucrativos,,,,Faculdade,,,14FEB2000:00:00:00,1,,,,,,,1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,,,,,,,,,0.0,1.0,1.0,0.0,,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",ENGENHARIA DE COMPUTAÇÃO,INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB,BRASILIA,Engenharia de computação,,,,,Centro_Oeste,4260,,,10.0,10.0,,6.0,,,21.0,91.0,12.0,79.0,,,,,136.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,120.0,,120.0,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,29804,2010
800,1,100802,1.0,1,1005348.0,,,1,5107602.0,1,52100000.0,521.0,52.0,5.0,1,,51.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,,,07AUG2006:00:00:00,1,,,,0.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,0.0,,0.0,,,,,ENGENHARIA MECÂNICA,UNIVERSIDADE FEDERAL DE MATO GROSSO,RONDONOPOLIS,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Centro-Oeste,4020,,5.0,,,,,,,12.0,83.0,6.0,77.0,,,,955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,0.0,90,2011
